college_institution_id,name,university_id,district_code,state_code,city,autonomous,girl_exclusive,infrastructure_id,is_accredited,offers_scholarship,offers_loan,accreditation_id,accreditation_body,score,max_score,has_score,Total_Students,courses,c_Agriculture,c_Area_Studies,c_Arts,c_Commerce,c_Criminology_&_Forensic_Science,c_Cultural_Studies,c_Defence_Studies,c_Design,c_Disability_Studies,c_Education,c_Engineering_&_Technology,c_Fashion_Technology,c_Fine_Arts,c_Fisheries_Science,c_Foreign_Language,c_Gandhian_Studies,c_Home_Science,c_IT_&_Computer,c_Indian_Language,c_Journalism_&_Mass_Communication,c_Law,c_Library_&_Information_Science,c_Linguistics,c_Management,c_Marine_Science_/_Oceanography,c_Medical_Science,c_Oriental_Learning,c_Physical_Education,c_Religious_Studies,c_Science,c_Social_Science,c_Social_Work,c_Veterinary_&_Animal_Sciences,c_Women_Studies,infrastructure_score,Accr_Score_Percentage,Total_Teachers,student_to_teacher,Student_Density,Infra_quality
11068,"Shree ShivShahu Mahavidyalaya, SARUD",325,530,27,Sarud,FALSE,FALSE,160067,TRUE,TRUE,FALSE,24174,NAAC,2.18,4,TRUE,843,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,54.5,26,32.42307692,1,2
26308,"Govt. Degree College, Dhone (GVRS)",31,552,28,Dhone (Dronachalam),FALSE,FALSE,199458,TRUE,TRUE,FALSE,30708,NAAC,2.18,4,TRUE,250,Science Commerce Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,54.5,16,15.625,1,0
15391,"MAA GAYTRI ARYA KANYA MAHAVIDYALAYA,JALESAR ETAH",509,201,9,JALESAR,FALSE,TRUE,159555,TRUE,TRUE,FALSE,24100,NAAC,2.18,4,TRUE,252,Education Education Arts,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54.5,27,9.333333333,1,0
34024,Sudhagad Education Societys Shikshan Maharshi Dadaseheb Limaye Arts Commerce Science & Computer Science College Sector3E CIDCO Colony Kalamboli Navi Mumbai 410 218,318,519,27,"KALAMBOLI, NAVI MUMBAI",FALSE,FALSE,209188,TRUE,TRUE,FALSE,31793,NAAC,2.19,4,TRUE,756,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,54.75,20,37.8,1,0
15764,COLLEGE OF EDUCTION  BARSHI  413411 DIST. SOLAPUR,327,526,27,BARSHI,FALSE,FALSE,176881,TRUE,TRUE,FALSE,26974,NAAC,2.19,4,TRUE,207,Education Education Education Education Physical Education Physical Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,54.75,26,7.961538462,1,3
14795,B.T.K.  College of Education,483,621,33,Pudukkottai,FALSE,FALSE,206259,TRUE,TRUE,FALSE,31442,NAAC,2.19,4,TRUE,130,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54.75,14,9.285714286,1,0
12645,"DEVANSHU SAMAJ KALYAN SEWA DEG. COLL. MAHADEV NAGAR, SAURIK,",505,160,9,SAURIKH,FALSE,FALSE,160707,TRUE,FALSE,FALSE,24267,NAAC,2.19,4,TRUE,1817,Education Science Botany Chemistry Arts,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,54.75,35,51.91428571,3,2
9599,Iswar Chandra Vidyasagar College,495,290,16,Belonia,FALSE,FALSE,159081,TRUE,TRUE,FALSE,24035,NAAC,2.19,4,TRUE,3391,Education Education Science Bio-Science Bio-Science Physics Mathematics Chemistry Bio-Science Commerce Commerce Arts Political Science Philosophy History Economics English Sanskrit Bengali,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,54.75,54,62.7962963,3,2
28270,ARAVALI COLLEGE OF ADVANCED STUDIES IN EDUCATION,167,88,6,Faridabad,FALSE,FALSE,164150,TRUE,TRUE,FALSE,24762,NAAC,2.19,4,TRUE,463,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54.75,16,28.9375,1,0
43075,"Savitribai Fule Education Mahavidyalaya, Akot.",324,501,27,Akot,FALSE,FALSE,172404,TRUE,TRUE,TRUE,26147,NAAC,2.19,4,TRUE,61,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54.75,7,8.714285714,1,0
42877,"Shivshakti Arts, Commerce College, Babhulgaon.",324,510,27,Babhulgaon,FALSE,FALSE,156035,TRUE,TRUE,FALSE,23532,NAAC,2.19,4,TRUE,887,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,54.75,22,40.31818182,1,2
45367,"SUKANTA MAHAVIDYALAYA, JALPAIGURI",579,328,19,Dhupguri,FALSE,FALSE,166184,TRUE,FALSE,FALSE,25075,NAAC,2.19,4,TRUE,14038,Education Science Science Science Science Mathematics Arts Arts Arts Arts Arts Arts Arts Arts Arts Arts Arts Political Science Economics History Philosophy English Bengali,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,54.75,33,425.3939394,2,0
11754,"Govt. College, Nattakom, Kottayam-686013",262,597,32,KOTTAYAM,FALSE,FALSE,195421,TRUE,TRUE,FALSE,30226,NAAC,2.19,4,TRUE,1023,Science Science Science Other Science Science Science Science Geology Physics Commerce Commerce Arts Arts Arts Political Science Economics Economics,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,11,54.75,100,10.23,1,0
9554,Government Arts College for Women,470,608,33,SALEM-636008,FALSE,TRUE,188569,TRUE,TRUE,FALSE,29061,NAAC,2.19,4,TRUE,2918,Science Science Chemistry Science Mathematics Other Science Science Science Science Science Commerce Commerce Arts Arts Arts Arts English Tamil Computer Application Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,54.75,63,46.31746032,3,2
6393,Bhagini Nivedita College,120,97,7,"Village Kair, Near Najafgarh, New Delhi-110043",TRUE,TRUE,194450,TRUE,FALSE,FALSE,30087,NAAC,2.19,4,TRUE,971,Science Commerce Arts Hindi,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,54.75,79,12.29113924,1,2
8453,Kamargaon College P.O. Kamargaon-785619,51,313,18,Golaghat,FALSE,FALSE,183087,TRUE,TRUE,FALSE,28154,NAAC,2.19,4,TRUE,421,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54.75,24,17.54166667,1,0
34038,Gokhale Education Societys Dr T K Tope Arts and Commerce Night College  Co R M Bhatt High School Gokhale Society Lane Parel  Mumbai  400 012,318,519,27,"Parel, Mumbai",FALSE,FALSE,166551,TRUE,TRUE,FALSE,25127,NAAC,2.19,4,TRUE,640,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,54.75,14,45.71428571,1,0
30806,B.N College of Education,195,21,1,jammu,FALSE,FALSE,167051,TRUE,FALSE,FALSE,25216,NAAC,2.19,4,TRUE,54,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,54.75,4,13.5,1,0
18749,"Manoharbhai Patel Arts Commerce Science College, Sakoli",332,506,27,Sakoli,FALSE,FALSE,154926,TRUE,TRUE,FALSE,23326,NAAC,2.19,4,TRUE,1728,Science Zoology Commerce Commerce Arts Other Social Science History Other Social Science Economics Other Social Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,54.75,28,61.71428571,3,2
43357,East Calcutta Girls College,590,337,19,,FALSE,TRUE,164116,TRUE,FALSE,FALSE,24754,NAAC,2.19,4,TRUE,998,Education Zoology Botany Science Commerce Arts Political Science Philosophy Economics History Geography Sociology English Bengali Computer Science,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,9,54.75,53,18.83018868,1,2
10168,"TUSWSET'S ARTS/COMM COLLEGE,  UGAR-KHURD",602,555,29,UGAR KHURD,FALSE,FALSE,197354,TRUE,TRUE,FALSE,30454,NAAC,2.19,4,TRUE,522,Commerce Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54.75,22,23.72727273,1,0
36657,Seth Sushil Kumar Bihani S. D. T.T. College,406,99,8,Sri Ganganagar,FALSE,FALSE,174058,TRUE,FALSE,FALSE,26438,NAAC,2.19,4,TRUE,193,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54.75,13,14.84615385,1,0
8303,Govt. T. Romana College,345,283,15,Aizawl,FALSE,FALSE,158341,TRUE,FALSE,FALSE,23920,NAAC,2.19,4,TRUE,1565,Education Sociology Political Science Public Administration Economics English Other Indian Languages Cultural Studies,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,54.75,70,22.35714286,3,2
33847,Raosaheb Gogate College of  Commerce  & Smt. Saraswatibai Ganashet Walke College of Arts Panval  Banda Taluka Sawantwadi  Dist Sindhudurg 416 511,318,529,27,Banda,FALSE,FALSE,187048,TRUE,TRUE,FALSE,28826,NAAC,2.19,4,TRUE,552,Commerce Arts Computer Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54.75,9,61.33333333,1,0
6055,"Siddharth Law College, Gandhinagar",136,473,24,Gandhinagar,FALSE,FALSE,154815,TRUE,TRUE,FALSE,23316,NAAC,2.19,4,TRUE,1067,Civil Law Law Law Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54.75,4,266.75,1,2
15801,K.N.BHESE ARTS  SCINCE COMMERCE COLLEGE KURUDWADI 413 208  TAL.MADHA  DIST-SOLAPUR,327,526,27,KURDUWADI,FALSE,FALSE,169691,TRUE,TRUE,FALSE,25669,NAAC,2.19,4,TRUE,1436,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,54.75,63,22.79365079,3,0
21021,"Sri Aurbindo FGC  for Women , No.8, 5th Main, IInd Stage, Mahalakshmipuram, Bangalore-86",215,572,29,Bangalore,FALSE,TRUE,178072,TRUE,TRUE,FALSE,27217,NAAC,2.19,4,TRUE,481,Commerce Business Administration Computer Application,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,54.75,25,19.24,1,3
14589,SCAD college of Education,483,628,33,TIRUNELVELI,FALSE,FALSE,177561,TRUE,TRUE,FALSE,27107,NAAC,2.19,4,TRUE,91,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,54.75,8,11.375,1,0
15017,K.S. Maniam College of Education,483,609,33,Paramathi Velur,FALSE,FALSE,183948,TRUE,TRUE,FALSE,28304,NAAC,2.19,4,TRUE,101,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,54.75,10,10.1,1,0
28831,"Km. Mayawati Government Mahila Degree College, Badalpur (G.B. Nagar) Mob. No.9411089969",506,141,9,BADALPUR,FALSE,TRUE,209490,TRUE,TRUE,FALSE,31818,NAAC,2.19,4,TRUE,1589,Science Commerce Arts Economics Geography History Sociology Other Social Science Political Science English Sanskrit Hindi,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,54.75,46,34.54347826,3,0
896,"SHREE SHARDAPEETH ARTS,COMM.& EDUCATION COLLEGE-DWARKA",783,669,24,DWARKA,FALSE,FALSE,166056,TRUE,TRUE,FALSE,25051,AAA,5.48,10,TRUE,798,Education Commerce Arts,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,54.8,8,99.75,1,2
41895,"The D.C.M. Society of India Punes Dr.Babasaheb Ambedkar Commerce & Maharshi Vitthal Ramji Shinde Arts College, Ahilyashram,Nana Peth,Pune 2",323,521,27,Pune,FALSE,FALSE,207760,TRUE,TRUE,FALSE,31649,NAAC,2.2,4,TRUE,710,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55,12,59.16666667,1,0
39825,"Nachuni College, Nachuni, Khurda",366,386,21,,FALSE,FALSE,194226,TRUE,TRUE,FALSE,30042,NAAC,2.2,4,TRUE,315,Education Physics,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,55,50,6.3,1,0
10618,Saraswati College of Education,164,75,6,Panipat,FALSE,FALSE,171325,TRUE,TRUE,FALSE,25964,NAAC,2.2,4,TRUE,333,Education Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55,57,5.842105263,1,0
14935,M.A.M College of Education,483,614,33,Tiruchirappalli,FALSE,FALSE,160851,TRUE,TRUE,FALSE,24293,NAAC,2.2,4,TRUE,300,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,55,12,25,1,3
17470,"Government First Grade CollegeFor Women, Vijayanagar",235,577,29,Mysore,FALSE,TRUE,193744,TRUE,TRUE,FALSE,29966,NAAC,2.2,4,TRUE,501,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,55,17,29.47058824,1,0
14431,A.V.S. College of Education,483,608,33,Salem-636 106,FALSE,FALSE,184628,TRUE,TRUE,FALSE,28401,NAAC,2.2,4,TRUE,0,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,55,16,0,1,2
28513,"Sri Sarada Niketan college for Women, Amaravathipudur",435,622,33,karaikudi,FALSE,TRUE,166463,TRUE,TRUE,FALSE,25113,NAAC,2.2,4,TRUE,841,Science Science Mathematics Science Commerce Commerce Commerce Arts Arts Business Administration English Computer Science Information Technology Computer Science,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8,55,54,15.57407407,1,2
926,N. P. ARTS & COMMERCE COLLEGE-KESHOD,783,479,24,KESHOD-362220,FALSE,FALSE,156297,TRUE,TRUE,FALSE,23593,NAAC,2.2,4,TRUE,1489,Commerce Commerce Arts Arts Other Indian Languages Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,55,25,59.56,3,2
14443,Puratchi Thalaivar Dr.M.G.R. College of Education,483,626,33,Ramanathapuram,FALSE,FALSE,180271,TRUE,TRUE,FALSE,27635,NAAC,2.2,4,TRUE,77,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,55,9,8.555555556,1,3
14757,Krishna College of Education for Women,483,609,33,Tiruchengode,FALSE,TRUE,183963,TRUE,TRUE,FALSE,28307,NAAC,2.2,4,TRUE,115,Education Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,55,16,7.1875,1,3
44028,"Government College,  Panchkula",164,69,6,Panchkula,TRUE,FALSE,171224,TRUE,TRUE,FALSE,25945,NAAC,2.2,4,TRUE,2601,Science Commerce Commerce Arts Economics Psychology Political Science History English Computer Application Computer Science Physical Education Journalism & Mass Communication,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,16,55,91,28.58241758,3,3
5840,S. D. Arts & B. R. Commerce College,136,473,24,"Mansa, Pin.382845",FALSE,FALSE,155933,TRUE,TRUE,TRUE,23509,NAAC,2.2,4,TRUE,1684,Commerce Arts Other Indian Languages,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,25,67.36,3,0
33914,Peoples Education Societys Siddharth College of Commerce and Economics  Anand Bhavan Dr  Dadabhai Naoroji Road Fort  Mumbai  400 023,318,519,27,MUMBAI,FALSE,FALSE,168577,TRUE,TRUE,FALSE,25496,NAAC,2.2,4,TRUE,2680,Commerce Business Management Information Technology Information Technology Visual Arts,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,55,64,41.875,3,2
725,INSTITUTE OF LANGUAGE TEACHING-JAMNAGAR,151,477,24,jamnagar,FALSE,FALSE,162777,TRUE,TRUE,FALSE,24584,AAA,55,100,TRUE,96,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55,4,24,1,0
14487,E.S.Subramaniam Memorial College of Education,483,602,33,PODHATTOORPET,FALSE,FALSE,182760,TRUE,TRUE,FALSE,28098,NAAC,2.2,4,TRUE,93,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,55,8,11.625,1,3
34095,Bharat Education Societys Sant Gadge Maharaj College of Commerce & Economics 12th Lane Khetwadi Mumbai  400 004,318,519,27,Mumbai,FALSE,FALSE,171468,TRUE,TRUE,FALSE,25986,NAAC,2.2,4,TRUE,1160,Commerce Commerce Business Management,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,55,28,41.42857143,1,0
33595,Konkan Education Societys Anandibai Pradhan Science College  Nagothane  Tal Roha Dist Raigad,318,520,27,"Taluka:- Roha , District :- Raigad",FALSE,FALSE,167565,TRUE,TRUE,TRUE,25305,NAAC,2.2,4,TRUE,365,Science Chemistry Computer Science Information Technology,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,55,24,15.20833333,1,0
19126,"Govt. Girls College, Chhindwara",271,455,23,CHHINDWARA,FALSE,TRUE,163193,TRUE,TRUE,FALSE,24647,NAAC,2.2,4,TRUE,3427,Other Science Science Commerce Commerce Arts Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,55,25,137.08,3,2
5801,S. C. A. Patel Arts College,782,486,24,Vadodara,FALSE,FALSE,164166,TRUE,TRUE,FALSE,24767,NAAC,2.2,4,TRUE,354,Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,9,39.33333333,1,0
33513,Om Vidyalankar Shikshan Sansthas Asmita College of Arts & Commerce for Women  Knnamwar Nagar No 2  Vikhrol Mumbai  400 083,318,519,27,"Vikhroli (E), Mumbai-83",FALSE,TRUE,167563,TRUE,TRUE,FALSE,25304,NAAC,2.2,4,TRUE,1020,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,11,92.72727273,1,0
34328,"Swami Vivekanand Arts, Commerce & Science College, Mantha",298,514,27,Mantha,FALSE,FALSE,181367,TRUE,TRUE,FALSE,27846,NAAC,2.2,4,TRUE,1455,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,55,26,55.96153846,3,0
11183,"Walwa Taluka Education Society's Yashwantrao Chavan Arts and Commerce College, URUN-ISLAMPUR",325,531,27,Islampur,FALSE,FALSE,155930,TRUE,TRUE,FALSE,23508,NAAC,2.2,4,TRUE,871,Commerce Arts Business Administration Computer Application,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,55,28,31.10714286,1,0
36466,Shyama Prasad Mukherji Govt. Degree College,548,175,9,Allahabad,FALSE,FALSE,181452,TRUE,TRUE,FALSE,27866,NAAC,2.2,4,TRUE,1607,Science Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,55,22,73.04545455,3,2
50808,"K K WAGH COLLEGE OF AGRICULTURAL ENGINEERING AND TECHNOLOGY, PANCHVATI NASHIK.",315,516,27,Nashik,FALSE,FALSE,174210,TRUE,TRUE,FALSE,26468,"MPKV,Rahuri",55,100,TRUE,293,Agriculture Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,55,14,20.92857143,1,2
6719,LAW COLLEGE HIMATNAGAR,138,472,24,"Himatnagar, 383001",FALSE,FALSE,164083,TRUE,TRUE,FALSE,24749,NAAC,2.2,4,TRUE,464,Law,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,55,4,116,1,2
7185,Shree G.H. Sanghavi Shikshan Mahavidyalaya,124,481,24,Bhavnagar,FALSE,FALSE,156943,TRUE,TRUE,FALSE,23709,NAAC,2.2,4,TRUE,52,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,3,17.33333333,1,0
16580,Gojan School of Business and Technology,439,602,33,Chennai,FALSE,FALSE,165688,TRUE,TRUE,TRUE,24985,NAAC,2.2,4,TRUE,1002,Business Administration Electrical Engineering Mechanical Engineering Aeronautical Engineering Electronics Engineering Information Technology Civil Engineering Computer Engineering Electronics Engineering Mechanical Engineering Electronics Engineering Mechanical Engineering Electrical Engineering Computer Engineering,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,55,130,7.707692308,1,3
6712,C N ARTS & B D COMMERCE COLLEGE,138,471,24,KADI,FALSE,FALSE,167045,TRUE,TRUE,FALSE,25214,NAAC,2.2,4,TRUE,868,Commerce Arts Arts Arts Arts Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,8,108.5,1,0
8396,Golaghat Commerce College P.O. Golaghat- 785621,51,313,18,Golaghat.,FALSE,FALSE,172552,TRUE,TRUE,FALSE,26176,NAAC,2.2,4,TRUE,1518,Commerce Arts,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,55,58,26.17241379,3,0
17854,Surat District Sahakari Bank Commerce College and Sayan Sahakari Khand Udhyog Arts College,153,492,24,SURAT,FALSE,FALSE,159582,TRUE,TRUE,FALSE,24110,NAAC,2.2,4,TRUE,1632,Commerce Commerce Arts History Other Indian Languages,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,55,16,102,3,0
28859,"RAMA DEVI KANYA MAHAVIDYALAYA E-3, SECTOR-61, NOIDA, Ph. 2586310",506,141,9,NOIDA,TRUE,TRUE,181514,TRUE,TRUE,FALSE,27875,NAAC,2.2,4,TRUE,0,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,55,12,0,1,0
15258,"VIVEKANAND COLLEGE OF EDUCATION,ALIGARH",509,143,9,ALIGARH,FALSE,FALSE,166169,TRUE,TRUE,FALSE,25073,NAAC,2.2,4,TRUE,80,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,55,16,5,1,0
29428,"Guru Nanak College of Education, Gopalpur",78,41,3,LUDHIANA,FALSE,FALSE,172982,TRUE,TRUE,FALSE,26260,NAAC,2.2,4,TRUE,94,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,55,18,5.222222222,1,3
18466,Lok College,332,504,27,Wardha,FALSE,FALSE,210144,TRUE,TRUE,FALSE,31887,NAAC,2.2,4,TRUE,1241,Commerce Arts Sociology History Psychology Economics Library & Information Science Library & Information Science Area Studies,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13,55,34,36.5,1,0
18758,"Bhagwantrao Arts and Commerce College, Etapalli",658,508,27,Etapalli,FALSE,FALSE,166521,TRUE,TRUE,FALSE,25120,NAAC,2.2,4,TRUE,477,Science Arts,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,55,10,47.7,1,2
17773,"Government First Grade College, Ajjampura.",232,570,29,"Ajjampura, Tarikere Taluk",FALSE,FALSE,202150,TRUE,TRUE,FALSE,30989,NAAC,2.2,4,TRUE,516,Commerce Arts Business Management Social Work,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8,55,8,64.5,1,2
6849,EXPERIMENTAL COLLEGE OF EDUCATION,138,472,24,Prantij,TRUE,FALSE,156038,TRUE,FALSE,FALSE,23534,NAAC,2.21,4,TRUE,82,Education,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,55.25,18,4.555555556,1,2
